sigmoid,relu,leakyRelu,elu
0.464707246155043,0.40547526079500212,0.41699189596648828,
0.46352883806354439,0.40531503175433597,0.4260781561381049,
0.46236981772589159,0.40863025545837339,0.41608848629074352,
0.46127464027314719,0.40841375646415962,0.43352526470445041,
0.46054316029781611,0.40397044498897761,0.41475188947352049,
0.45965999714086891,0.4056226684330303,0.4174066411963594,
0.45855662506395217,0.4028841640276602,0.4162537413079026,
0.45794205382418052,0.40327009975985029,0.42699944343241231,
0.45710539789871629,0.40450660027368818,0.41621789784744978,
0.4561996832392749,0.40511068292187091,0.41458609715800859,
0.45566477699502539,0.40746877549627519,0.41743590322665158,
0.45491974386704181,0.40236725508766857,0.41515706456943902,
0.45412925049634689,0.40194279328446469,0.41705366861682691,
0.45325357878760608,0.40469312814029668,0.41208684424376107,
0.45270710893639898,0.40234287499024107,0.413518451740157,
0.4518742249612166,0.40287604642272978,0.41669084614490448,
0.45153198650330417,0.40361666939414897,0.4138448092258814,
0.45084804166348119,0.4036136457647635,0.41099863313369878,
0.44984153934319548,0.40557078389568291,0.41078486743630271,
0.44914727201494281,0.40101596514484378,0.41181179145153052,
0.44875074611138599,0.40083410246853007,0.42947580509656558,
0.44820825832782568,0.40091000388234621,0.4103254725810625,
0.44764149312939838,0.40118863906280061,0.42107097251987319,
0.44674027245578057,0.4028472108178881,0.4094708256065307,
0.44633859783170921,0.40116994455009991,0.41217199629904888,
0.44560988850517769,0.40686529779516029,0.41190352983457118,
0.4446398313519318,0.40623613445826912,0.40899665225813181,
0.44419931431590493,0.40003915223651038,0.40801819850063148,
0.44357184021008378,0.39954831735890611,0.4092744974468327,
0.44277630955186542,0.39948509864121939,0.4262826517285504,
0.44208506711830392,0.39929025631553461,0.40900661282464612,
0.44179322428298851,0.39964969693553298,0.40973078844881539,
0.44084943619300881,0.40269802557508982,0.40814615486693789,
0.44019790904742739,0.4034306827027096,0.41343830712492607,
0.43962730949745987,0.3987627262135503,0.40700690065233031,
0.43905390021076951,0.39963291096571379,0.41178572298196348,
0.43864641499028489,0.40499155346575683,0.40923565114372701,
0.4376546676863054,0.39899335698449129,0.41456264062781678,
0.43725471417156048,0.39913077158227778,0.40924220972988917,
0.43645913860414381,0.4231177727642409,0.40985655109820468,
0.43579485987198358,0.3990491627294242,0.41573512382504502,
0.4353457000607544,0.41569974930224379,0.40656296568537731,
0.43450273077950829,0.39830138300964529,0.4061529510059036,
0.43403653283089078,0.40830933952688891,0.40904071316638613,
0.43349015836680438,0.39765435646890029,0.40771244020876979,
0.43265904707475611,0.3975090878884327,0.40463411856118281,
0.43182454359343447,0.39734223228607951,0.40572950986357131,
0.43145690100216239,0.39897354892680098,0.40442237264283798,
0.43072095105258712,0.39721705039553851,0.40889150815714659,
0.43002290772680352,0.39698786749595499,0.41307983679489718,
0.42944932686360637,0.3978480489081262,0.40763803214015498,
0.4290343957071584,0.40189479412128037,0.40365673603885138,
0.42824703225044858,0.39923323911174941,0.40837831329342772,
0.42766553608294061,0.39638617071709481,0.40933578922763447,
0.42684004809427872,0.3961912847034374,0.40288002486177921,
0.42634087314703761,0.39671263653024019,0.40357122659623118,
0.42569133183202212,0.41060953952378909,0.40332287810942408,
0.42499239291990548,0.39614956858524281,0.40268371215308219,
0.42441979406292279,0.40127036525350052,0.40237478140028121,
0.42411076971607192,0.39555784492402329,0.40862664539209698,
0.42349939609443521,0.39624177378473802,0.40340676324781272,
0.42263749076029888,0.3962185128604887,0.40199724448113611,
0.42194307854645091,0.40006452864366893,0.40216262859578222,
0.4213852678836158,0.39559656108510688,0.408371810331917,
0.42098332223584078,0.39698753917384327,0.40177859667746618,
0.42020421131163438,0.39464617796152041,0.40330045065158732,
0.41957913791755819,0.39525414006588189,0.40153034911055469,
0.41893574484819479,0.39482735393322299,0.40531548627458241,
0.41834193450624341,0.3949933097081002,0.4018101139365966,
0.41776701437050029,0.39434167669442949,0.40041096995848902,
0.4171474181852316,0.39481595298023681,0.40037439189370561,
0.416583760754212,0.39418508606958441,0.403099335176899,
0.4160879643936663,0.39510697811945228,0.40083616772154451,
0.4154394440211277,0.39632600484935609,0.40493898965594921,
0.41504783795769412,0.39748997342686682,0.40074892902616183,
0.41446065163700652,0.39640412779929118,0.40086357971722608,
0.41406727500151691,0.40046455886876298,0.40618170508468371,
0.4133127668838914,0.39459197075853508,0.40476516062396811,
0.41313075856705078,0.39420312063958241,0.403422419530374,
0.41237947007098957,0.39434214556918762,0.3995150360024034,
0.41178966364523051,0.3937311255082111,0.39977446759833901,
0.41171830623917849,0.39756363492680458,0.39902162320258588,
0.41086256798326032,0.39484783875445217,0.40003979203658568,
0.41044489543850882,0.39373684967457251,0.40200349861124718,
0.41030396568476529,0.3981474649188797,0.40200236522382249,
0.40960682703284251,0.39398323208388969,0.40561520027838371,
0.40938147071658249,0.39312736014631688,0.39844365735886172,
0.4090564425583223,0.40027325233403088,0.41336682274775438,
0.40876984651678788,0.40318034522601243,0.40365047577456048,
0.40796109593801189,0.39434094338365477,0.40160136357510612,
0.40760741145184781,0.39639243843483268,0.39933945496210788,
0.40729591725772818,0.39449937702333499,0.39997552937962028,
0.40698854651263278,0.39236652557724228,0.3978620453670903,
0.40648642418681158,0.39681342564274708,0.40274234157564759,
0.4063085795018419,0.39217523618136801,0.39712319218634989,
0.40611164128361699,0.39316230696556997,0.3977734310469595,
0.40553717853311799,0.39402130970773269,0.39866497537324219,
0.40538620375183509,0.39665401181383558,0.39686953515049989,
0.40561921138456131,0.39380157177194902,0.40718079210243102,
0.40487943245876468,0.39220166458700678,0.3974944295730477,
0.4046712722631699,0.39251487028149379,0.4097443018917063,
0.40403739561261642,0.39140928481612752,0.39959151655507408,
0.40367325414242322,0.39235347843335611,0.39712743710899701,
0.40375653525088467,0.39141744951480761,0.39844736501055561,
0.40343160526887428,0.39123691280153478,0.39767550965208098,
0.40284413858389989,0.39207633684294468,0.3962170159033121,
0.4025418375500624,0.39139566250293489,0.3976452644441455,
0.40254328532831601,0.39113633713208928,0.39763013875764652,
0.4025129094496388,0.39165619276061531,0.3966628329816495,
0.40206742065486167,0.39697166397070421,0.39654706945973028,
0.40156744891575008,0.41134567698037589,0.39629366820543449,
0.40118276023142191,0.39374395819037999,0.39556120529667688,
0.40115934481510168,0.391259715725368,0.3959114013692191,
0.4008127200232442,0.39090042888955878,0.3956762030663426,
0.40051900568692711,0.3909163547939784,0.39752631065919353,
0.40027096363135151,0.3903793598826803,0.395093738656352,
0.40006894838866131,0.3903327645620932,0.39465970704256681,
0.3999753518996968,0.391514054950378,0.39487325424160058,
0.39970320574900331,0.39047398702164582,0.39460368499462828,
0.399413934068579,0.39368656121951229,0.39666556882656229,
0.39965697344043222,0.39413758398665683,0.39522744679679561,
0.39916513988560159,0.39202159762657718,0.40021685965908332,
0.39894396587950332,0.39163697112596368,0.3944651562615395,
0.39869087669070619,0.39104166349706748,0.39695022121573748,
0.39830188383953052,0.38993162693125649,0.39720010571564057,
0.39852802317415592,0.38967443008921798,0.39869438521448919,
0.39828569636120309,0.38951814156476089,0.40500587758662809,
0.39770278733324621,0.3897068871299128,0.3981872368911068,
0.39750752048968518,0.3914566891705652,0.39904219315696471,
0.39744489432742308,0.3926412132857689,0.39335282161310359,
0.39728049729296461,0.3949130470935559,0.39350096522719841,
0.396982976936893,0.38958115935537829,0.39736034221951011,
0.39704333682307469,0.38937856951819738,0.39636469978821071,
0.39663873890405749,0.38946088649392557,0.39391946939254002,
0.39660553515163322,0.3891497701141774,0.39979294183527969,
0.39662322044265252,0.38927198062225837,0.40009964518996949,
0.39611096568128978,0.38919278174536293,0.392959795460401,
0.39591867390521879,0.39088383248250091,0.39431321617502779,
0.39584233674833008,0.38950627609681598,0.39465596673652947,
0.39562454275445358,0.39080105304106227,0.39284232941999231,
0.39567194720351673,0.38937590539712819,0.39410969692567299,
0.3954557118082801,0.39303345009895868,0.3936390874922478,
0.39511945657837699,0.39099679069998827,0.39711639821618189,
0.39498148759826052,0.38913329883999909,0.40081526628685971,
0.39494870199952359,0.39056160004856882,0.41088877634176779,
0.3950490394305563,0.38955117122336858,0.39521123665715702,
0.39473966894326279,0.38868498799083839,0.39214772938595721,
0.39474039065676869,0.38912159514937961,0.39228395381649422,
0.39417426938695549,0.38871014486552929,0.39361319496887931,
0.39401450755590028,0.38849760346339313,0.3929685358881197,
0.39422289334761601,0.38892951376465518,0.40238078160063973,
0.3937729489566994,0.4100316330910555,0.39167902707951008,
0.39363733880346208,0.39325401011350197,0.391726709464011,
0.39350956399916109,0.38940707423612558,0.39096005026018821,
0.39327630807772451,0.3888798117991541,0.39152728236104217,
0.39349817003682069,0.3924116125839619,0.39495733646355558,
0.3930426904075508,0.39242154344980329,0.39669291177124311,
0.39298096900497048,0.38845632274799541,0.39202763104903848,
0.3929902344716516,0.39076637687960503,0.40029033327591002,
0.39284547108944262,0.38864281677537521,0.39061146477747011,
0.39239126405335373,0.39236337583915731,0.3932015322030421,
0.3923344211859438,0.3902661225126503,0.39095256206619139,
0.39244932155816681,0.38793984936647952,0.39037491510053118,
0.39218499984954841,0.38838481222163518,0.3906428241359754,
0.39206392049421451,0.38981680271868752,0.40341341904083722,
0.39204928213634399,0.39211952854603471,0.39273405378082438,
0.39205103512769007,0.38865259549971148,0.39403756407220619,
0.39156629957867761,0.39032788797367912,0.39169871620559787,
0.39146862488555911,0.3877006902924876,0.39362787662575,
0.39132036146844962,0.38767310864216431,0.39036832100873659,
0.3914834882717631,0.38759985904994909,0.39998191703232427,
0.39138156979780431,0.38804759078929979,0.39753680412939191,
0.39114840115932392,0.38754436559021732,0.38948082871084311,
0.39101801054473928,0.39004485656957161,0.38938313979763101,
0.39088266500399887,0.40171994078962692,0.38954986887325621,
0.39095635966987641,0.3875797601184458,0.38960719129252352,
0.39062188293562061,0.38790516353496762,0.39399189328205092,
0.39050310773845459,0.38821690660062758,0.3930157592680073,
0.39057074539216657,0.38976377230087073,0.38997930672532949,
0.39031939889550932,0.38889733744223021,0.3947745340036336,
0.3904491070903901,0.38837467647499557,0.38905982540728179,
0.39028608132326448,0.38751626437395509,0.40048464116507632,
0.39031257376989947,0.39086321120503742,0.3904668822211409,
0.38981235404716341,0.38716278535836268,0.3900407228594896,
0.38965927249225901,0.388077478034973,0.39256150458206218,
0.38978893770855733,0.39084354836973012,0.4097674717129054,
0.3896893916551325,0.38806653287304349,0.38825991243548952,
0.38933742766273238,0.3875090587451574,0.38835232436151401,
0.3893013320069128,0.3869659969191474,0.39017222759803261,
0.38931743644328393,0.3870273471887119,0.38806372325208888,
0.38899382968570168,0.3900703764292211,0.38793726219689328,
0.38895609658564118,0.38702648154121833,0.39349924492444249,
0.38894952143571548,0.38720176794759648,0.39028487510091181,
0.38874565751461232,0.3864628865087979,0.38797345862321059,
0.38861412549297297,0.38774609719473391,0.38787310454738871,
0.38867301363659112,0.38953029306215892,0.39634527711715312,
0.38869796060992579,0.3872335882947443,0.38913694521335301,
0.38864697401273252,0.39137150387863923,0.39088596108360241,
0.3884931909059175,0.38660518449465958,0.38840085066749258,
0.38855339782658233,0.3943674692485532,0.38967074331513912,
0.38868608506915231,0.41179203440613987,0.38726109053005892,
0.38798206096787768,0.40202624438256501,0.3895831388941372,
0.38796153600154748,0.38660958685243069,0.3869357568639249,
0.38793454786380921,0.38637835595814651,0.38699376151296611,
0.38833149473609391,0.3893602539884598,0.38779356189813102,
0.38766861598872771,0.3900481999571892,0.3875109445835932,
0.38775193420381698,0.38901102982383168,0.39387018928274597,
0.3878346519039868,0.3865377013341178,0.38655024812645,
0.38759767331211331,0.38780940718441248,0.38675241960678519,
0.3873446462833206,0.38976306404293382,0.38631684557113338,
0.38725873055725679,0.38774835157573401,0.3896195060436411,
0.3872205777231843,0.41265303359862421,0.3921956199982411,
0.38719449071737438,0.38695265520856148,0.38851836224192182,
0.38759684097980318,0.38839818589804181,0.39141502719085142,
0.3874169697760283,0.39459068877512099,0.3865343328906588,
0.3871423667197324,0.38571824746710531,0.38555923670538411,
0.38719423124017771,0.3856744230451728,0.3864960389791593,
0.386863987145317,0.38587745290438058,0.38604725797199851,
0.38670503889374203,0.38779080633800839,0.38570769404756922,
0.38696625859958111,0.3884442759327793,0.38604001747226041,
0.3869385170004267,0.38817469396107068,0.38690869147789592,
0.38675438850003518,0.38606337788893169,0.3852319058360083,
0.38659680624205389,0.38690883084314648,0.38629846567278509,
0.3864549062118684,0.38694344339702558,0.38874488409228369,
0.38627098699533408,0.38552749747056098,0.38603480439861071,
0.38624385957129981,0.38584345775804718,0.38938275558724672,
0.38649177681984231,0.38571911526000008,0.38710582315071301,
0.3859593144599911,0.38552454048959478,0.3848875060594254,
0.38611865559566738,0.38584884779611778,0.38495253017056658,
0.38598363271776348,0.38626768417323498,0.38886508231765621,
0.3858430528141078,0.40135411678282168,0.38522578898380899,
0.38576642073037087,0.38515984653072383,0.3845346490143805,
0.3856935575476057,0.38547055785431911,0.38462941216409308,
0.38590703582557873,0.38817111213533639,0.38447015083533231,
0.3856606704511894,0.3854646463412873,0.3872320305405203,
0.38630037655877031,0.3870960257636587,0.38638119683296018,
0.38554659778360939,0.38598592046959429,0.39103244462716991,
0.38576966112567912,0.3857672341722807,0.38693064457532222,
0.38615845035647017,0.3859158767555998,0.38516257741859661,
0.38531191828138028,0.38529311949147788,0.38417718436747522,
0.38509940677816401,0.38518797863922111,0.38474911728566119,
0.38535295107800899,0.3880690557440668,0.38386620444443448,
0.38509135323493487,0.38639928804029527,0.3835939141983376,
0.38505226002002779,0.38588443740465223,0.38428248952544969,
0.3851389681243233,0.38867190177173733,0.38331839753466418,
0.38527230589956529,0.38496279232104391,0.38306376680047971,
0.38498575562398007,0.38526318284867778,0.38374958776071622,
0.38461115539513052,0.38468983571188592,0.38443139307384611,
0.38474970467741942,0.38469029295998342,0.3833127236664674,
0.38493212170348601,0.38819674850411628,0.3830990600062133,
0.38513251956306133,0.38684577923366859,0.38333053883996748,
0.38462101632717988,0.38655619612321401,0.38277430438953952,
0.3843728927461898,0.38548005444519262,0.382548724532425,
0.38436349251024982,0.38731121425379539,0.3833611430637146,
0.38458538075755311,0.38777654773846559,0.38883140988370157,
0.38443343002460401,0.3867777447302283,0.38714280029657799,
0.38467111026855971,0.39027079125144581,0.4026713135399782,
0.384135420532701,0.3860214175267625,0.39109730154598221,
0.38431875196799581,0.38543250443352761,0.38879856660378231,
0.38425165469635292,0.38531831194838229,0.38313168822824051,
0.38419449202564587,0.38442663415157802,0.38263937858105163,
0.38416341909609608,0.38462048698770668,0.38547177785965181,
0.38409065073077442,0.38569705143561078,0.38195496759247649,
0.38421048861167739,0.3964369062194501,0.38197683028200841,
0.38377270043688883,0.385194095406795,0.38330118288259662,
0.3839588369452594,0.39986682051619471,0.38386492822604279,
0.3838782570398952,0.38670861641270871,0.381595158071597,
0.38347822947502053,0.3854338447168546,0.38264776886471907,
0.3839702322978073,0.38434698424283648,0.40608533623701049,
0.3837506942099701,0.38421495770398478,0.38379745812681748,
0.38333052928404232,0.38761714000937741,0.38148962997305907,
0.38328102422215438,0.38475088092521098,0.38718850326533749,
0.3831841506707146,0.38495170028007492,0.38096029406592929,
0.38339999697250521,0.38545690354197809,0.3810631160174377,
0.38313253692472898,0.38797319129611452,0.38083918389142629,
0.38294459555153221,0.38385667786448829,0.38046728952064029,
0.3832278751016685,0.38423910169287279,0.38096807453351739,
0.38297999024097068,0.38387901936672508,0.3820332775973484,
0.38315204516645912,0.38412090511308261,0.39078275718147099,
0.38352417105237341,0.38428235852156079,0.38364916770457741,
0.3831732127773167,0.3905761324244445,0.38010055439713508,
0.38293383175808848,0.38707824612948499,0.38043937990013621,
0.38303745676645351,0.38400603885837509,0.39619186995563688,
0.38273237203881771,0.38420861984086851,0.37989413659565702,
0.38278826900440982,0.38370937080477141,0.37972786552584559,
0.38252809395748588,0.38738313619850723,0.37983630125854351,
0.38240168817899739,0.38418681882068428,0.38059616694147441,
0.38248954508003619,0.38551724125857939,0.38145822333214241,
0.38259549921818758,0.38515353961777971,0.37998698134774872,
0.38255763094679052,0.38438740502597918,0.3795588397033805,
0.38275311550492158,0.38398670200335738,0.37987465512081781,
0.38216853247553711,0.38506068564735879,0.38481594870334868,
0.38214958856780812,0.3852188519168997,0.38115176776185189,
0.38230748036588341,0.38436410330336163,0.37918382750732721,
0.38238659854975848,0.39017133021908551,0.37974008972584428,
0.38205799310817201,0.38377512474054909,0.38601285780863931,
0.38203102653168491,0.38602173503741938,0.37964950217500448,
0.3822068735765457,0.38450598818987169,0.37903621689794148,
0.38204300570184108,0.3868516943650892,0.37871945546139463,
0.38192169428554462,0.39565568856637762,0.37935616389911958,
0.38199015015858639,0.38321026781038969,0.3791158774985407,
0.38218426604402872,0.38738462731943979,0.38218183174073012,
0.38162341426569157,0.38701885760258731,0.37900333646523271,
0.38169612667963221,0.38462705900933147,0.37996252885963461,
0.3816176006667969,0.38384336621584503,0.37858901817455187,
0.38168449882804312,0.38366486633407698,0.378667642915612,
0.3816174518243739,0.38506106831853298,0.3807779584307982,
0.38187199217468309,0.3835375527614579,0.37868105490507242,
0.38178777231125383,0.38295310708332708,0.38216028423605791,
0.38161579199911322,0.3844269301405131,0.38182723601679452,
0.3813987382995061,0.38256519413415918,0.3780441758565804,
0.38141425836695669,0.38262032643675931,0.37871923626083998,
0.3813295432662413,0.38295153352800021,0.37918699388729599,
0.38132746051300398,0.382806653252031,0.37848807512515859,
0.38152272152735878,0.3848203229339231,0.3854237489472162,
0.3817372357367913,0.38251097373207088,0.3812940851597475,
0.38152165025536539,0.38291901548316482,0.37863414650482891,
0.38128914317105889,0.382904695936162,0.3777030704706521,
0.3810788858217079,0.38309510229261129,0.3780271372131796,
0.38084925122227831,0.39176799204640778,0.37869418458201681,
0.3809484157329549,0.38251393493164898,0.37993734086452507,
0.38084834763706088,0.38239889565750762,0.37798717242428281,
0.3811999992833614,0.38266609537328639,0.37863149390798201,
0.38120058936794399,0.38235336059741287,0.38337487492554662,
0.38077940229237761,0.38445592249307498,0.392846863912094,
0.38079292060346659,0.38422721541166022,0.37732183686068671,
0.38074399471570958,0.38233534206430159,0.37743606776675998,
0.38064811022033568,0.38241041362331718,0.37780809087181377,
0.38062936751974791,0.38723677866786038,0.38025321312799959,
0.38065954658879109,0.38545789823292931,0.37746761567496201,
0.38067994224756918,0.38160606075916298,0.37899688461203063,
0.38062321367639018,0.3817555498547695,0.37820938472299831,
0.38045595971271118,0.38363008751144279,0.37744676018727219,
0.3803811818967327,0.38771176299612442,0.3767924903952215,
0.38032976351692133,0.38197748460275288,0.37823165825799998,
0.38060055270442839,0.3826145675085868,0.37692000796881259,
0.38031478983014011,0.38223073248689982,0.37679073903054872,
0.38059336656815779,0.38165252490153551,0.37776829708413878,
0.38026408495318909,0.38175389884626598,0.37709260410096029,
0.38025947397691429,0.38798737263653238,0.37661919868307009,
0.38036303445158748,0.40060038690970617,0.378989480628808,
0.380141228059655,0.3827469398117247,0.3764116873649912,
0.38003214026753768,0.38549388031654491,0.38027187846575711,
0.38000282411752379,0.38165215098350669,0.37658907165345901,
0.3800680458718067,0.3845369609401294,0.37795050543885622,
0.38022513996246721,0.38722926007268149,0.37693128054525399,
0.38050372917905911,0.38237321050779799,0.37722344707529082,
0.38025671615413598,0.38544655054048388,0.37676800579943298,
0.38004115032565688,0.3875199517501503,0.37636793888191628,
0.3810327045103431,0.38201230474823178,0.37648155253141852,
0.38084364670577631,0.38324425013444963,0.37742854837442652,
0.3802906506931561,0.38310699762106998,0.37657644022417652,
0.37992185179081439,0.38145662564613858,0.37782248219134468,
0.38018445250489691,0.38175262979637792,0.37627268443820711,
0.37964660545871398,0.38101096517645128,0.37662873399173252,
0.37961745319182522,0.38139962855536769,0.37691647619939961,
0.37964182636643901,0.38079669962079249,0.37817244778387832,
0.37955689705462098,0.38091498724463141,0.37756260811761411,
0.37985116100795768,0.38159582670633202,0.37605059951002417,
0.37961376755825099,0.3808273005578941,0.37595290373100682,
0.37979442549809811,0.38380598375852842,0.37630555393242832,
0.3804324191929348,0.38077792660176119,0.37735492158260248,
0.37982738588565079,0.38463104541581822,0.37803720785675371,
0.37935560116105987,0.38069313194970061,0.37952115125016589,
0.37944832638712339,0.38030866448984979,0.37890250562506772,
0.37964851344335732,0.38067087492270441,0.37580771096096061,
0.37931665775559642,0.38460057353454091,0.37576675517916991,
0.37935849792486992,0.38018102327972442,0.37621410769503377,
0.37952615301399428,0.38029369902128207,0.3797903938287463,
0.3790705915438769,0.38239421880099678,0.3772254818433437,
0.3791708066859491,0.37983951398163351,0.37686151900892378,
0.37941404050920358,0.38230343845813369,0.38053118275010939,
0.37925985187228328,0.38053088204727181,0.38061368660058448,
0.37970359190170772,0.38020439991608662,0.37852591757712978,
0.37975409853143499,0.37986538938289699,0.37794313487123438,
0.37896727722668389,0.38168166003541693,0.3759762816420521,
0.37892078996086981,0.38304032338561728,0.37560640262561668,
0.37923200284795872,0.3834369924280433,0.37539679789565,
0.37903005476247159,0.38312556284665999,0.37609664664920028,
0.37889519719064241,0.38175538569895301,0.3755876609726117,
0.3789995448413373,0.3851334777352467,0.37533033137288152,
0.37900012661759191,0.38078108037972791,0.37681409730820981,
0.37894981587615822,0.3798730964173444,0.37750753990623842,
0.37900704950548891,0.38411053168672721,0.375635668759223,
0.37948170189935448,0.37911219150783748,0.37829677734578421,
0.37874875296265642,0.37889376323116369,0.37515681423041541,
0.3786632248930446,0.37938585269869712,0.37503402028496607,
0.3786035535483821,0.38008353224620067,0.37615430523295829,
0.37856634194090499,0.37898727919351188,0.37492211574148981,
0.37889162556598821,0.3810529248836772,0.37510562454144458,
0.37849420978769083,0.38253925549783357,0.37521186792323752,
0.378424967440395,0.37882182775290529,0.37583554884294218,
0.37853089436253379,0.38277020932777139,0.3777702814646558,
0.37869245148944503,0.37875594160727638,0.3770167035252599,
0.37854705605346928,0.37841948573099971,0.37671113067097028,
0.37831503849424908,0.37836537795892222,0.37569016097489871,
0.3784523274289624,0.37867975877195509,0.37568927289719201,
0.3786680742953043,0.37953672993789422,0.37834242899993759,
0.37829922371803248,0.3816786553036377,0.37579203959309931,
0.3782764920327526,0.3779833138687172,0.37568156077420101,
0.37819331531079309,0.37852507854661332,0.37524763673565131,
0.37808214038303939,0.37793649569653359,0.37482536502859931,
0.37808605695985881,0.37787147749690059,0.37544420498912129,
0.37841655660460077,0.37815393591113361,0.37717973805660138,
0.3782649257404691,0.37814265779908812,0.37982529714112151,
0.37801321568746499,0.37729051469628522,0.37607155042695678,
0.37807090266926241,0.37730641773085549,0.38102408142701999,
0.37867703856905133,0.37732660721499939,0.37988659870733321,
0.37825356203335109,0.37782036782430078,0.3788610159233477,
0.37781231900068563,0.37902018512871971,0.3749615822602283,
0.37780777678817379,0.3775598840345249,0.3812756804764017,
0.37797905313175367,0.37851790824860199,0.38412367186113172,
0.37782492431757569,0.3788982676147295,0.3760361273235665,
0.37813495834387389,0.37969000011826581,0.37698587882647189,
0.37927071589546679,0.37726160701125239,0.37493758347275519,
0.37811247095589101,0.37898922469329721,0.37535087555065377,
0.37782573562188809,0.3778472717789062,0.37876728486551842,
0.37766665620987189,0.37920800879610939,0.37454789032515667,
0.3776566415610601,0.37699453385830578,0.37521749262722481,
0.37764781145944609,0.38052488086607422,0.3903260576893296,
0.37762977388870322,0.38069395013676771,0.37463128579199878,
0.37746527716396389,0.3781904334148119,0.37929696337292568,
0.37764244558245702,0.37640365729131842,0.37461955537818759,
0.37764962533595908,0.37676108115078721,0.37540762666410421,
0.3774569329866645,0.37949701461880769,0.3751711357184343,
0.37749012260853648,0.3754792133703001,0.3747102175148731,
0.3774825406324222,0.3766455723206425,0.37536096288239912,
0.3775093628381872,0.37784191160521458,0.37811955347948978,
0.37753432984818658,0.3752494593603285,0.37452318322921369,
0.37778716843838411,0.37515477684973703,0.37535651673870529,
0.37780101158118401,0.37601699621798229,0.37650668721061081,
0.3775485461074175,0.37785654615969921,0.37488977306199839,
0.37727411464082872,0.3812545452605024,0.37628320174439461,
0.37728667328334298,0.37476908366949041,0.3758698794193665,
0.37728509966698082,0.37976694334974631,0.37422378168233222,
0.37738593577834367,0.37510206549644948,0.37423624183333359,
0.37749205613020209,0.38171880673295622,0.37662510329699472,
0.37729769118409362,0.37686384696657071,0.37565831122575771,
0.37721182026886091,0.3767167701313297,0.39038075949351958,
0.3771898648153032,0.3756582597428324,0.3754435377861689,
0.3770620714721043,0.37419701689294471,0.37815218370638443,
0.37716628128718871,0.3741753534834083,0.37394892622938691,
0.37723623553156888,0.37561803257417958,0.37427040477215728,
0.37706871471574172,0.37669280264423011,0.37409801159800249,
0.37712818028542372,0.37784316617079411,0.37610639446748168,
0.37691074913220102,0.37406171959247109,0.37397786148174089,
0.3767991273337663,0.37480088233526643,0.37387328235109502,
0.37691733027095681,0.37384351932559839,0.37428076907526281,
0.37702906655802398,0.37505238506566541,0.3745156316703841,
0.3770617155024733,0.3737785193777251,0.37471991620673889,
0.37690875817446751,0.37550557517187672,0.37441334828168671,
0.37680260655376041,0.376927986329675,0.37379707301675857,
0.3769363821974524,0.38252989863415948,0.37401504466194041,
0.37688297208438182,0.37518873301094607,0.3748498139994263,
0.37683661727228229,0.38012573174886272,0.37612236260370219,
0.37679279756465101,0.38878393683186402,0.37425198720831848,
0.37665675496728263,0.37827451434145087,0.37664453301272788,
0.37662021105066168,0.37361490953654719,0.37660566613128038,
0.37662525378596851,0.3738457206481729,0.37422939195546739,
0.37654990662260829,0.37812810358286408,0.37415455846510748,
0.37646582492863528,0.3766098693779521,0.3742776866183859,
0.37657188577434197,0.37342458459695832,0.377178264522322,
0.37682212283883831,0.37330701765705349,0.37442634148496767,
0.37710001865167969,0.37387793369279593,0.37801101161598788,
