sigmoid,relu,leakyRelu,elu
1.125910602656504,0.59688606925642818,2.3112381324979925,
0.88534319173935894,0.52945594545503061,3.1469739233811169,
0.79320177037254591,0.91322848537991164,1.0642211120472205,
0.74070544790052162,0.85624564501991263,3.3952405391728786,
0.69971504035047094,0.4657113681742745,4.0854120949305344,
0.66874494489413716,0.4192808143441385,1.1732080132731213,
0.64036685992963782,1.4441577331618429,0.4148586566225817,
0.61684490585226981,0.60785921917553554,3.9871329614202482,
0.59726170450731186,0.52170632813816464,0.52068585127333933,
0.57853378351936624,0.4276258503254538,0.4087527404475888,
0.56407459737074384,0.54281760351248187,0.53377705297976896,
0.55104909236924227,0.4518558636253564,2.080083733142696,
0.5400293505891518,0.46778914789914477,1.3517936246325952,
0.53084824903892869,0.43522117277428479,1.2592775081783478,
0.52536331051112362,1.9712650521203343,0.56726214354962201,
0.51611554558953565,0.3985354531027745,3.6585238053495934,
0.50938936551752745,1.3629709121110345,0.98852563375329983,
0.50366920211466792,0.55600682650367761,1.2725892093132491,
0.49885509299626279,1.2367719200480969,0.4033895772380337,
0.49441712479869931,0.44405203072118188,1.6067930332600082,
0.49073627345856419,0.49105532293304321,1.3016689703372859,
0.48741235220229129,0.53026319467417227,0.496410462313854,
0.48540929685343132,0.54640062899094233,4.3935536735625966,
0.48191520811111999,0.89825072645364989,0.84170731891665163,
0.4792666090242676,0.74989384363140221,1.1388718727261471,
0.4777360867652129,0.43485042322119699,1.019351964139301,
0.47437192376123,1.3419779456752994,1.8714583860056608,
0.4729294694709012,0.8613217474006446,2.7019524541415061,
0.47074814781355229,1.2301476382014755,1.4782826146496466,
0.46908036294998129,0.53412918481694061,0.4457430659144429,
0.46827841802770731,0.46256772970024562,0.96325556143625224,
0.46643039813363751,2.1216119003363616,0.72332157646056783,
0.46474865790311159,0.38801315598346808,3.1026562235405768,
0.46530089487848109,1.1345251550884945,0.4233334184392285,
0.46209780627374758,0.71690142599358286,0.4659216848051142,
0.46128225382912519,0.60251066209687776,3.0253650391804672,
0.46009524175087069,1.5118987438357234,0.3986177566741233,
0.4598507905973328,1.5135620825653462,4.0777802863262531,
0.45808000874548233,0.54778262451653104,0.39740585210910101,
0.45955251860125451,1.0665881120376757,1.2310883370290255,
0.45703969293433422,0.38606300866666948,1.0299394184229242,
0.45566012750273538,0.38576711665980051,3.3857497237039942,
0.4542701812843728,0.77463467808279984,1.2919612275264061,
0.45336686232393031,0.93246025770997243,0.93605686153039036,
0.45304046344474319,1.5786604964492417,1.946352001836732,
0.45213689289382991,0.46233892637964891,1.1081300162030845,
0.45116208127766311,0.38749699757697809,1.8290522820313448,
0.4503494960699656,1.0287188774176603,0.39743880679902371,
0.4503502643544694,0.6012585523460926,1.0154627226366322,
0.4490960940915053,0.68624141735298727,1.6932563302586661,
0.44886424415573128,0.95288841717490924,1.5567300882121609,
0.44758691084112939,0.96270432811220996,0.4541835184070766,
0.44742871193285028,1.3191453775697373,0.44528024332052002,
0.44692394296727389,0.41446095374376718,0.87145879594747289,
0.44556986161153023,0.41263322017067222,4.0384940144256234,
0.44496468210698792,0.38843966951842168,0.53526748611663277,
0.44457088648756582,0.45708827042057798,3.3344646863262737,
0.44401848239582492,0.98918662695779358,0.53453341891194295,
0.44424044791276007,0.42176551649501509,1.6270714771380452,
0.44299218471909008,1.8735852849702368,1.2746755097789719,
0.4417219295883375,1.5090180657847836,0.68168402935918471,
0.44125650255141829,0.49557605693197088,0.40037651753018721,
0.44180535001494331,0.3850338912984867,0.73612646785205083,
0.44080095333179231,0.3886891176204843,3.7891204830638001,
0.43890006082640748,0.39295034909095589,0.93817451827480758,
0.43853378225265732,0.44675746025902641,1.2620386178241467,
0.43726381260977443,1.1480418214647647,0.84871931106130694,
0.43707260830181449,1.2702367242676205,2.3553823437952457,
0.43663552919314891,0.38451093495460309,0.39453516769821367,
0.43681028846791309,0.65241332497688187,1.7508347286855124,
0.43482683245925358,1.5818871436864574,1.2838123168571156,
0.43512700134654131,0.5630452833326004,2.1568515255743974,
0.4340545534609086,0.50492509214769232,1.6938956647258097,
0.43274293222210519,3.652664760867812,1.4873516129169948,
0.43332268870671542,0.51201659109301034,3.0320890133958427,
0.4330845643356791,3.0853817994257029,0.90211800637950779,
0.43052184298379809,0.47801639065528051,0.77644634166386084,
0.4298727594828155,2.4462488641716051,1.5143462580798377,
0.42963190319173827,0.53068421482868522,1.3160870262106721,
0.42812231323519478,0.51290497752921649,0.38683492175351802,
0.42902816234566837,0.37897934269395128,0.96129677274573799,
0.42743062496770429,0.90107390678752397,0.5419607915623329,
0.42602266332236111,0.45841883855616389,2.1003669838472407,
0.4262099955002579,0.54254347862872354,2.7657252821536824,
0.42569290408223381,0.68305018114196725,1.8266936688627844,
0.42487991414610737,1.6498519201717583,0.3851371025305777,
0.42354319064984192,0.94186424148093362,2.0708705395548237,
0.42355457687264719,0.4288057978120059,1.8763191967734492,
0.42309884231120981,0.43446511061377091,0.53182146814835884,
0.42174219114336359,0.57137521946836167,0.77533297009535673,
0.42179640168645549,2.8221287621366691,0.78347531095570722,
0.42093985768455799,0.49591929697026788,0.58982549564646036,
0.41961426587028311,1.4670338190806584,0.47121939536747998,
0.41943578722533031,0.44606776995205438,2.2016852770022872,
0.4182175082228074,0.57193899528565961,0.93381383537896445,
0.41691063144085438,0.51597289549345093,0.38334797508110541,
0.41733438564257019,1.5784437981630142,0.4339252881580406,
0.41642873486761628,0.54971516933552622,2.3923963890233715,
0.41615339906807669,0.96304309825106682,0.63696838620687313,
0.41462048894631698,0.37719198250548391,1.0416582992381742,
0.41460266323640022,0.57567321520193493,0.64747683136252132,
0.4153934776667072,0.42292588094882599,1.3732126403536888,
0.41340378984526083,0.56456518592428884,0.81000285610613565,
0.41200633318503799,0.40967569479595051,0.40028509018137931,
0.41330220258185718,0.59743867094992786,0.38430382835767318,
0.41182767996054848,0.40823185115772398,1.2270484204323795,
0.41230442275600471,0.7361694982067879,0.61384101272774028,
0.41106727078285321,0.95463344173105502,2.0236930688222823,
0.40954649400037291,1.1269752369221411,0.80499889795226032,
0.41196340688378608,0.96585751227733996,0.7421606724577593,
0.40811532348389939,1.6658637298393568,2.2812263389590992,
0.40706466550985959,0.71263646095326372,1.5472779876639724,
0.40710598670177489,0.53016521850677578,1.6354570621369222,
0.405986556514494,0.46954844938180001,0.62534429004059433,
0.40671883065140801,0.45345128717314159,0.72706903180272975,
0.40533653673262898,1.5064137671646445,0.38082408205245238,
0.40462741614158387,0.82071905120458355,0.47116935860615189,
0.40466472239108858,0.56394822298307767,1.2375862090199763,
0.40478608115451609,1.3578534566865033,1.2191610501660739,
0.4035718991175215,0.75477405656126362,2.3420503998694322,
0.40287243434919467,0.46182467228487339,0.38317661288649418,
0.40261995256457339,1.8947315894821837,3.468749304245935,
0.4036155522592893,2.3283814845977635,1.6649830471035203,
0.40215778106480132,0.75109154104414699,1.3360796424428787,
0.40151685091892481,1.3511175436112577,0.89508326431765917,
0.40172193947119589,1.0527922463709027,1.2640532873298174,
