epoch,train_error,validate_error
1,0.9066245062700866,2.3112381324979925
2,0.5404002783341211,3.146973923381117
3,0.4846535273906683,1.0642211120472203
4,0.45289360475630874,3.3952405391728786
5,0.4534168956330467,4.085412094930534
6,0.4521683560557789,1.1732080132731213
7,0.4353045858138889,0.41485865662258176
8,0.43130020174946476,3.9871329614202478
9,0.44583120368656404,0.5206858512733393
10,0.42799647009313224,0.4087527404475888
11,0.4264364459907157,0.533777052979769
12,0.42634871616743675,2.080083733142696
13,0.43127693814963314,1.3517936246325952
14,0.42683469225951537,1.2592775081783478
15,0.4263504668837417,0.567262143549622
16,0.42390023844363833,3.6585238053495943
17,0.43624363715397907,0.9885256337532998
18,0.4239171770835999,1.2725892093132491
19,0.42455927472237975,0.40338957723803376
20,0.4219723089342715,1.6067930332600082
21,0.4252138190784695,1.301668970337286
22,0.4233151307099659,0.49641046231385405
23,0.42135988054500284,4.393553673562597
24,0.4393480662220046,0.8417073189166516
25,0.4215249721384731,1.1388718727261473
26,0.42161206537883894,1.019351964139301
27,0.4212181020399483,1.8714583860056608
28,0.4242290196924716,2.701952454141506
29,0.42649211124177444,1.4782826146496466
30,0.4214441530792658,0.4457430659144429
31,0.4184040183914088,0.9632555614362522
32,0.4190157859275545,0.7233215764605678
33,0.4187997047059087,3.102656223540577
34,0.42861678535441705,0.42333341843922856
35,0.41684698106830825,0.46592168480511426
36,0.41699189596648834,3.025365039180467
37,0.42607815613810496,0.39861775667412336
38,0.4160884862907435,4.077780286326253
39,0.4335252647044504,0.39740585210910107
40,0.4147518894735205,1.2310883370290255
41,0.4174066411963594,1.0299394184229242
42,0.4162537413079026,3.3857497237039946
43,0.4269994434324123,1.2919612275264059
44,0.4162178978474498,0.9360568615303905
45,0.4145860971580086,1.9463520018367322
46,0.4174359032266516,1.1081300162030843
47,0.415157064569439,1.8290522820313448
48,0.4170536686168269,0.3974388067990237
49,0.41208684424376113,1.0154627226366322
50,0.413518451740157,1.693256330258666
51,0.4166908461449045,1.5567300882121609
52,0.41384480922588146,0.4541835184070766
53,0.4109986331336988,0.44528024332052
54,0.4107848674363027,0.8714587959474729
55,0.4118117914515305,4.038494014425623
56,0.42947580509656563,0.5352674861166328
57,0.4103254725810625,3.3344646863262737
