epoch,train_error,validate_error
1,1.4665903015087582,1.125910602656504
2,0.9775043940923626,0.8853431917393589
3,0.8329753281372345,0.7932017703725459
4,0.7632356350450366,0.7407054479005216
5,0.7175559078976962,0.6997150403504709
6,0.6819444823772474,0.6687449448941372
7,0.6524459794097499,0.6403668599296378
8,0.6275082803716627,0.6168449058522698
9,0.6059461039024205,0.5972617045073119
10,0.5873300730349857,0.5785337835193662
11,0.5715177313134048,0.5640745973707438
12,0.5579794109264455,0.5510490923692423
13,0.5465381934868646,0.5400293505891518
14,0.5366558618493509,0.5308482490389287
15,0.5281890319289382,0.5253633105111236
16,0.5206471783672947,0.5161155455895357
17,0.513867068836336,0.5093893655175274
18,0.5082220485541293,0.5036692021146679
19,0.5033481203452643,0.49885509299626285
20,0.4991157594035339,0.4944171247986993
21,0.49494525133504724,0.49073627345856424
22,0.49148247890599445,0.4874123522022913
23,0.48815681597006577,0.4854092968534313
24,0.48511632782296105,0.48191520811112004
25,0.48246599516769506,0.47926660902426765
26,0.4802670583958885,0.47773608676521295
27,0.4781860165674906,0.47437192376123
28,0.47603994624956236,0.4729294694709012
29,0.47429027129128637,0.4707481478135523
30,0.47254348816224995,0.46908036294998134
31,0.47099875974571376,0.46827841802770737
32,0.4694554379133521,0.4664303981336375
33,0.4681780280256747,0.4647486579031116
34,0.4670166018223634,0.46530089487848114
35,0.46581936698712284,0.4620978062737476
36,0.46470724615504305,0.46128225382912524
37,0.46352883806354445,0.4600952417508707
38,0.46236981772589164,0.4598507905973328
39,0.46127464027314724,0.4580800087454823
40,0.46054316029781617,0.4595525186012545
41,0.4596599971408689,0.4570396929343342
42,0.45855662506395223,0.4556601275027354
43,0.4579420538241805,0.45427018128437285
44,0.45710539789871635,0.4533668623239303
45,0.45619968323927496,0.45304046344474325
46,0.45566477699502544,0.4521368928938299
47,0.45491974386704187,0.4511620812776631
48,0.4541292504963469,0.4503494960699656
49,0.4532535787876061,0.4503502643544694
50,0.45270710893639904,0.44909609409150536
51,0.45187422496121665,0.44886424415573134
52,0.4515319865033042,0.44758691084112945
53,0.4508480416634812,0.44742871193285033
54,0.4498415393431955,0.44692394296727395
55,0.4491472720149428,0.4455698616115302
56,0.44875074611138605,0.4449646821069879
57,0.44820825832782574,0.4445708864875658
58,0.4476414931293984,0.4440184823958249
59,0.44674027245578063,0.44424044791276013
60,0.44633859783170926,0.44299218471909013
61,0.4456098885051777,0.4417219295883375
62,0.44463983135193186,0.44125650255141835
63,0.4441993143159049,0.4418053500149433
64,0.4435718402100838,0.4408009533317923
65,0.4427763095518654,0.4389000608264075
66,0.4420850671183039,0.4385337822526573
67,0.4417932242829885,0.4372638126097744
68,0.44084943619300887,0.43707260830181455
69,0.4401979090474274,0.43663552919314896
70,0.4396273094974599,0.43681028846791314
71,0.4390539002107695,0.4348268324592536
72,0.4386464149902849,0.4351270013465413
73,0.43765466768630545,0.4340545534609086
74,0.43725471417156053,0.43274293222210525
75,0.4364591386041438,0.4333226887067154
76,0.43579485987198363,0.4330845643356791
77,0.43534570006075446,0.4305218429837981
78,0.43450273077950835,0.42987275948281556
79,0.43403653283089083,0.4296319031917383
80,0.43349015836680443,0.42812231323519484
81,0.4326590470747561,0.4290281623456684
82,0.4318245435934345,0.4274306249677043
83,0.43145690100216244,0.42602266332236116
84,0.4307209510525871,0.4262099955002579
85,0.43002290772680357,0.42569290408223387
86,0.4294493268636064,0.42487991414610743
87,0.42903439570715846,0.4235431906498419
88,0.4282470322504486,0.4235545768726472
89,0.42766553608294067,0.42309884231120987
90,0.4268400480942787,0.42174219114336364
91,0.4263408731470376,0.4217964016864555
92,0.4256913318320221,0.420939857684558
93,0.4249923929199055,0.41961426587028317
94,0.4244197940629228,0.4194357872253303
95,0.4241107697160719,0.41821750822280745
96,0.42349939609443527,0.4169106314408544
97,0.42263749076029894,0.4173343856425702
98,0.42194307854645097,0.4164287348676163
99,0.4213852678836158,0.41615339906807675
100,0.42098332223584084,0.41462048894631703
101,0.4202042113116344,0.41460266323640027
102,0.41957913791755824,0.4153934776667072
103,0.4189357448481948,0.4134037898452608
104,0.4183419345062434,0.41200633318503804
105,0.4177670143705003,0.4133022025818572
106,0.41714741818523166,0.4118276799605485
107,0.416583760754212,0.41230442275600476
108,0.4160879643936663,0.4110672707828532
109,0.41543944402112776,0.4095464940003729
110,0.4150478379576941,0.4119634068837861
111,0.4144606516370065,0.4081153234838994
112,0.4140672750015169,0.40706466550985965
113,0.41331276688389146,0.4071059867017749
114,0.4131307585670508,0.40598655651449406
115,0.41237947007098963,0.406718830651408
116,0.4117896636452305,0.405336536732629
117,0.41171830623917854,0.40462741614158393
118,0.4108625679832603,0.40466472239108864
119,0.4104448954385088,0.40478608115451614
120,0.41030396568476535,0.4035718991175215
121,0.4096068270328425,0.4028724343491947
122,0.40938147071658254,0.4026199525645734
123,0.4090564425583223,0.4036155522592893
124,0.4087698465167879,0.4021577810648013
125,0.4079610959380119,0.4015168509189248
126,0.40760741145184787,0.4017219394711959
127,0.40729591725772823,0.4016842548235649
128,0.40698854651263283,0.402027270139688
129,0.40648642418681163,0.39998876781645476
130,0.40630857950184196,0.4046008731353073
131,0.40611164128361704,0.40007456312061773
132,0.405537178533118,0.3993834319631214
133,0.40538620375183515,0.4055339499795026
134,0.40561921138456136,0.39838963373555397
135,0.4048794324587647,0.39785187644621756
136,0.40467127226316996,0.3977884831881643
137,0.4040373956126164,0.39987968374400007
138,0.4036732541424232,0.39743771557321544
139,0.4037565352508847,0.39725900991058727
140,0.4034316052688743,0.39616349444404664
141,0.4028441385838999,0.39653300768459243
142,0.40254183755006245,0.39610300850394825
143,0.40254328532831607,0.40027873258144064
144,0.40251290944963886,0.40047821796428007
145,0.40206742065486173,0.39734087477691055
146,0.4015674489157501,0.3958095488192226
147,0.40118276023142196,0.39519878768002753
148,0.4011593448151017,0.3968364663378592
149,0.40081272002324425,0.39456232805001096
150,0.40051900568692717,0.39483687011938706
151,0.40027096363135156,0.3938289435733805
152,0.40006894838866136,0.3942664024304216
153,0.3999753518996968,0.39695347944370296
154,0.3997032057490033,0.3928849697626178
155,0.399413934068579,0.3948226271058936
156,0.3996569734404322,0.3930641848912388
157,0.39916513988560165,0.39168406690348445
158,0.39894396587950337,0.39285172794743106
159,0.39869087669070624,0.3932060054176471
160,0.3983018838395305,0.3917857777589049
161,0.3985280231741559,0.39164277238518985
162,0.3982856963612031,0.3905662811112075
163,0.39770278733324627,0.3908552176226693
164,0.3975075204896852,0.3902852605788037
165,0.39744489432742314,0.38986139263583824
166,0.39728049729296466,0.3901490045499286
167,0.396982976936893,0.3895204618878779
168,0.39704333682307474,0.3892238626986542
169,0.39663873890405754,0.38885959585880553
170,0.39660553515163327,0.39564444000558635
171,0.3966232204426525,0.3894840188696103
172,0.3961109656812898,0.38998519762271905
173,0.3959186739052188,0.38894786846400703
174,0.39584233674833014,0.3880337735437206
175,0.39562454275445363,0.388604626353983
176,0.3956719472035167,0.3875920892046687
177,0.3954557118082801,0.38773133076272687
178,0.39511945657837705,0.38800821853762674
179,0.3949814875982605,0.38818535804584686
180,0.3949487019995236,0.39272317204494356
181,0.39504903943055636,0.3873548022920165
182,0.39473966894326284,0.38744418627445476
183,0.3947403906567687,0.38803595993571866
184,0.39417426938695554,0.3872136773426491
185,0.3940145075559003,0.3885699042158481
186,0.394222893347616,0.385896208733707
187,0.39377294895669945,0.3862549676078609
188,0.3936373388034621,0.3871354993131236
189,0.3935095639991611,0.3853307404882195
190,0.39327630807772457,0.38514666194223424
191,0.3934981700368207,0.38539377307132955
192,0.39304269040755085,0.3863096057164962
193,0.39298096900497054,0.3893288310496918
194,0.39299023447165166,0.3858618402934351
195,0.3928454710894426,0.384799040565542
196,0.3923912640533537,0.3846307739076179
197,0.39233442118594386,0.38556158174340927
198,0.39244932155816686,0.3838385751784466
