epoch,train_error,validate_error
1,1.6440518014145449,0.5753728938531961
2,0.5267214759594062,0.49778693549654224
3,0.48805851891566127,0.6155228669710437
4,0.4724836210271028,0.5145292191782931
5,0.4616983444655534,0.5602078579722517
6,0.45562371904551013,0.7400575787316475
7,0.4523512485696226,0.5167072256118515
8,0.4470009571007084,0.5796195764143015
9,0.4445813584466689,0.44972566308598466
10,0.4420354729051948,0.46763892897834486
11,0.44000333066659364,0.47472156820825506
12,0.43845386539692877,0.4665005948770404
13,0.43695887220249063,0.5457044213081941
14,0.43603820745118893,0.43502777355960276
15,0.43448869385730005,1.062134980615171
16,0.43752244300615517,0.5324381347741552
17,0.432401452509562,0.5883696288113024
18,0.43215104911434365,0.4285981621663103
19,0.43003245175310084,0.42355088255302087
20,0.4293710055063448,0.5167284377510943
21,0.4289789593159538,0.4503095503301924
22,0.42776197562126644,0.589402469978756
23,0.42781742851211024,0.4260586339750297
24,0.42600608806955936,0.5037865987743649
25,0.42618859978558804,0.44410563003754266
26,0.4247270795357157,0.602666347311101
27,0.42525631808890896,1.1789735484502488
28,0.4287982838167285,1.5839470161357496
29,0.43168355795218294,0.8564605542927922
30,0.42622075714870855,0.8232140562498443
31,0.4242106954455849,0.7042636557714776
32,0.42323255059900916,0.6276091187873046
33,0.4213406751879334,0.4138287410399431
34,0.4200914566903418,1.2185561093480288
35,0.42549343350851565,1.5252131565852933
36,0.42744655784515284,0.4885825873120574
37,0.41849030340398247,0.45997936981513154
38,0.41785992722984566,0.7589562429736071
39,0.4182564877826009,0.4466876689744234
40,0.4161216386046716,0.4259502920659375
41,0.41553879377646863,0.551864807715386
42,0.4157838285386655,0.5822091394596186
43,0.4154120910931658,0.6141364992630534
44,0.4151089942818799,0.46769291296643617
45,0.4135013482326991,0.42508398257404933
46,0.41293374350412665,0.5504156474162005
47,0.4129942036002135,0.4348529746970985
48,0.41182549782062167,0.5027206462721894
49,0.41169704407092234,0.422607961834086
50,0.4111330804383547,0.5814498744012662
51,0.4115139674551299,0.9663446111367618
52,0.41430238777142225,0.7292395882726956
53,0.4114508186918831,0.5994506036194833
54,0.40994664908760725,0.47042699884225286
55,0.40869247022787625,0.4557475765346997
56,0.40838340976123,0.8738551250738537
57,0.41167935291825897,0.47055491500466784
58,0.4076021281167866,0.43394385254404017
59,0.40687973835189584,0.45295529698432174
60,0.40695313441870296,0.46594364682654
61,0.4063506518954847,0.5385259232125365
62,0.40632275103769955,0.42651170876965105
63,0.40534381093087885,0.7837862781805037
64,0.4081709518990561,0.4181573784062167
65,0.4045936738923076,0.42318840613998354
66,0.40441007304394533,0.5941558253475506
67,0.40471626955098744,0.4363967241622086
68,0.403379956630731,0.4401492933028309
69,0.4032817699744852,0.4804042054934265
70,0.40298551231310364,0.4877397442960176
71,0.402541487050998,0.5367203514946535
72,0.40258687249839165,0.43980902656859056
73,0.40166304004886466,0.43294243489660716
74,0.401426271396969,0.4962698194543696
75,0.40110618504832296,0.40387384941674176
76,0.4006673939475807,1.2590404852413937
77,0.40821874721838985,0.46936702981838035
78,0.4003329988978198,0.5721777896455702
79,0.4006424501608243,0.7674185900881607
80,0.4020134652424828,0.41495326540683786
81,0.39927914128390307,1.4030570893946852
82,0.4053918970846955,0.6578864190016751
83,0.3999410319591426,0.38873778434621914
