epoch,train_error,validate_error
1,1.1238780401044262,1.481940355398119
2,0.5483610373160928,0.5827666862590385
3,0.500575350469444,0.47432524984194346
4,0.48142720055903504,0.9247651282048258
5,0.471410989951608,0.4597176331921329
6,0.4617934935818584,0.48473066896602923
7,0.4557457260888829,0.4931831343740487
8,0.45083568732074797,0.6780003334907699
9,0.44731052244296976,0.434854505881643
10,0.44325364650707094,0.42936441876831166
11,0.4403584045210597,0.44695347589470147
12,0.4381470069459335,0.715152770056499
13,0.436115934044558,0.4276016219176841
14,0.433993952051738,0.4559679834428687
15,0.43202240424448773,1.0381598732668673
16,0.4320319141059432,0.4162751517070068
17,0.4292599161135682,2.595374112275447
18,0.44157188408587567,0.5066555150130834
19,0.4267268020553502,0.5258148573192083
20,0.425315480470076,0.4111594365684231
21,0.4245015731942852,0.9098989570513198
22,0.4248120325486177,1.9561572064104908
23,0.4307254270076055,0.6872679549936622
24,0.4218647033577699,0.5734387062877387
25,0.4209285488673662,1.841648804895948
26,0.42538909527220914,0.5512510565470105
27,0.41944208911295,0.6438250970317623
28,0.41854964063836536,0.41490480770299715
29,0.4172397724047808,0.7973249148548661
30,0.4174502660868951,0.5618001534346999
31,0.416243463255816,0.9853451623385842
32,0.4170784525850174,1.0020628030993897
33,0.41677731022076353,0.8299733550654252
34,0.41529053650374476,1.493364489121383
35,0.41832470720344894,0.857456570746135
36,0.4142566518188779,0.5398930224169519
37,0.41246474723103654,1.0761090890691523
38,0.4145166378703875,0.8265169699289882
39,0.41260343563984164,2.255626178935015
40,0.4182221923111406,1.1924688830128314
41,0.41333949851480706,0.5061289393207873
42,0.40998753262028675,0.39429092950649774
43,0.40902905335307066,0.8493227032353201
44,0.41020321554367417,0.5369812430384836
45,0.4086990922896371,1.0940040466176926
46,0.4112850014113632,3.8874658650982026
47,0.4304918486584468,0.9457527914461303
48,0.4090958355290202,0.5012917524322654
49,0.40720169178853627,0.5267423854581594
50,0.40727817544444533,1.546229009080688
51,0.41191468549367183,0.8956988915586976
52,0.40781194582900054,0.928772093919723
53,0.4077805038092956,0.8983282484973487
54,0.4071040973518381,0.5961741257981082
55,0.4058697329413066,1.861882904243366
56,0.41021511525246995,0.7197742558403761
57,0.40505122851232933,0.39846227549178287
58,0.40427126286580867,2.526716824453
59,0.4144065991842084,0.5613240764681275
60,0.40389127485570964,1.0009080148706764
61,0.40602019344048124,1.6510513442242063
62,0.4074997153795001,1.1213826856709372
63,0.40613950635573054,1.4337192111468706
64,0.40759690945362514,0.8765652405934558
65,0.4040179235334967,0.8125985546438661
66,0.40350512021500207,0.8007095089607744
67,0.40338939953864844,0.5132164323788644
68,0.40238576041736734,1.235116201349818
69,0.404419956658763,0.9064151709597528
