epoch,train_error,validate_error
1,0.9726899548060941,0.7753300926617211
2,0.48231089440580505,0.46328292295445556
3,0.4675787165640693,0.4466983136692392
4,0.4576375374936015,0.4359499843987926
5,0.44863926234852436,0.42942898951005043
6,0.4402348080100041,0.4216678595662412
7,0.4357870850546501,0.415022484001643
8,0.4292887767950526,0.41112251559298324
9,0.42561773960879856,0.4050476564069928
10,0.4213567642627629,0.3997164687353543
11,0.41662461801920947,0.3949795876198743
12,0.4152754312271348,0.39133169376258087
13,0.41229909370666773,0.38895038882935157
14,0.4107577357553186,0.38581292481987256
15,0.4099134515838808,0.38490866416720737
16,0.40634577524907983,0.3824702854793868
17,0.40560526088893484,0.3801889231844966
18,0.40256842293862805,0.3791975136094459
19,0.4014541458323762,0.37636648276158974
20,0.3992833737134407,0.37640525147167514
21,0.3983166967979545,0.37544112552978653
22,0.396732098375993,0.3739401677030467
23,0.3956818987362387,0.3732485970195259
24,0.3940771498387861,0.3723921255742247
25,0.393727885349123,0.3718064437356831
26,0.38987084423032664,0.37064982775057365
27,0.3907539322683472,0.36917433026369145
28,0.38919612050404584,0.36852491103232066
29,0.3878360456361211,0.36809054134703173
30,0.3859629026764221,0.36741114673723013
31,0.38533857745733424,0.3660493606157266
32,0.3842510729705444,0.3654948936776572
33,0.38445535924138763,0.36515142981270204
34,0.38276151148666576,0.36497542763212765
35,0.38304560822155725,0.36394499380313483
36,0.38161420782775013,0.3633183728683197
37,0.3821891356078872,0.3628471628135095
38,0.38094230731182055,0.36201247742520104
39,0.3805618686606851,0.3607951759348992
40,0.37984127700505727,0.360376916397605
41,0.379753711118607,0.3602627005688956
42,0.3787517645016588,0.3591815882966596
43,0.3768451101359466,0.3589816615197795
44,0.3772373048826565,0.3581893274329655
45,0.3754087434961559,0.3583784115933375
46,0.3756178185125365,0.35706659006150226
47,0.3756901256028122,0.3577525187919457
48,0.3736129562497762,0.35636670608849885
49,0.374675166434214,0.35704854233312616
50,0.37242750633031446,0.35614360826973046
51,0.3719423157553916,0.3557563997448774
52,0.3718649128223805,0.3557654542623496
53,0.3713075365168475,0.3553234295749672
54,0.37004748446168756,0.355037879026833
55,0.36973213993172777,0.3549055847292325
56,0.3692314560126944,0.3543088603777953
57,0.3687178211679717,0.35436681361091643
58,0.36889472593587097,0.3533999186224297
59,0.3663068575154968,0.3531401477974729
60,0.3668180131707451,0.35289786875605156
61,0.36710922677929253,0.35293668139169654
62,0.36666127543637256,0.3527805676621277
63,0.3653280803856206,0.3526924971083512
64,0.3647851532267629,0.3517230951195893
65,0.365401909943886,0.3514433006145599
66,0.3649075645039628,0.3521865363656333
67,0.3638223993999715,0.35200066784365175
68,0.36369312715421936,0.35108958427659
69,0.36175582308146975,0.3517457220922314
70,0.36168608747445613,0.3514208784219395
71,0.3621788974612132,0.3506337178549894
72,0.3604741230883261,0.3504340274832981
73,0.3605556331311524,0.34984727197524795
74,0.3616246562650026,0.34943122004605215
75,0.36019817267487053,0.3498068141547638
76,0.3598316178502573,0.3498094743420204
77,0.3600438463983268,0.3498666100456116
78,0.3599323153235692,0.34952698696946083
79,0.3589222992861567,0.34968262088461316
80,0.3601392137254235,0.34938612621394244
81,0.35760190172987844,0.3493319573713811
82,0.3595008989328634,0.34861099221249126
83,0.35860673597320825,0.3486059073783041
84,0.358570846039684,0.348774070053912
85,0.3587617588534551,0.34798160531190053
86,0.3580752267132145,0.3484206229902101
87,0.3563958838842229,0.34750462302540736
88,0.35618900350213595,0.3480468530556522
89,0.3568291593341892,0.3481564706003474
90,0.3555453512273614,0.34759937756471454
91,0.3561654155517876,0.348210034871982
92,0.3566269999330586,0.34766784163170616
93,0.3558767964319194,0.34751630050265186
94,0.3540790860150387,0.34739826090469655
95,0.3541134359249988,0.34707336273302136
96,0.35423893744505053,0.3472591971386698
97,0.3540299081546385,0.34682519920396215
98,0.35394016357105146,0.3467967066031321
99,0.3536852097252457,0.3467809779673879
100,0.35442971894130554,0.3465010585853125
