epoch,train_error,validate_error
1,11.717417739229731,12.197104252047684
2,11.717271021099439,12.196953739980238
3,11.71712430868281,12.196803233686477
4,11.716977601478554,12.196652733543079
5,11.716830899486375,12.196502238565735
6,11.716684202705993,12.196351748754159
7,11.71653751113711,12.196201264108048
8,11.716390824779438,12.196050784627115
9,11.716244144591746,12.195900311372727
10,11.71609747100428,12.195749843160408
11,11.715950802741286,12.195599380427808
12,11.715804140226624,12.195448922859006
13,11.715657482921369,12.19529847023258
14,11.715510830759502,12.195148022597902
15,11.71536418356146,12.194997580997992
16,11.715217541560515,12.194847145687767
17,11.71507090484142,12.194696715779619
18,11.714924273686464,12.194546291105189
19,11.714777647864672,12.19439587159231
20,11.714631027250126,12.194245457240692
21,11.714484411879598,12.194095048090713
22,11.71433780193166,12.193944644346194
23,11.714191197530672,12.193794245762
24,11.714044598335665,12.193643852337834
25,11.713898004346342,12.193493465334063
26,11.713751415623108,12.193343084273359
27,11.713604832207741,12.19319270837162
28,11.713458254098171,12.193042337806373
29,11.713311681444392,12.192891972399496
30,11.713165114013941,12.19274161217678
31,11.713018551871604,12.192591257144189
32,11.712871995002365,12.192440907180233
33,11.712725443372022,12.19229056244801
34,11.71257889706258,12.19214022287265
35,11.712432355955823,12.19198988845387
36,11.712285820053568,12.191839559766406
37,11.71213928936038,12.191689236973774
38,11.711992763888137,12.19153891959799
39,11.71184624437655,12.191388607837693
40,11.711699730733239,12.191238301232286
41,11.711553222342983,12.191087999864724
42,11.71140671926547,12.190937703654559
43,11.711260221393093,12.1907874125984
44,11.711113728720619,12.190637126732591
45,11.710967241247758,12.190486846382536
46,11.71082075897422,12.190336571185572
47,11.710674281899712,12.190186301108717
48,11.710527810030122,12.190036036785715
49,11.710381344741778,12.189885777614865
50,11.710234884651523,12.189735523595871
51,11.71008842977091,12.189585274758018
52,11.709941979999776,12.189435030865534
53,11.709795535126169,12.189284791907008
54,11.70964909514715,12.18913455869983
55,11.709502661408512,12.18898433064304
56,11.70935623287232,12.188834107807825
57,11.709209809651973,12.188683890122409
58,11.70906339162736,12.188533677586491
59,11.708916978798186,12.188383470199783
60,11.708770571164164,12.1882332679812
61,11.708624168725002,12.188083071473217
62,11.708477771480405,12.187932880113559
63,11.708331379478308,12.187782694158653
64,11.708184993238275,12.187632513973805
65,11.708038613314741,12.187482339011584
66,11.707892238723643,12.1873321691964
67,11.707745869325477,12.18718200452796
68,11.70759950511995,12.18703184500597
69,11.707453146280479,12.18688169091215
70,11.707306793026502,12.186731542043724
71,11.707160445106197,12.186581398326613
72,11.707014102511739,12.186431259934738
73,11.706867765671223,12.186281127130577
74,11.706721434574217,12.186130999470944
75,11.706575109103413,12.185980877702331
76,11.706428789876494,12.185830761077542
77,11.706282475839094,12.185680649395312
78,11.70613616699092,12.185530542777679
79,11.705989863368043,12.185380441342726
80,11.705843564976567,12.185230345050407
81,11.705697271773419,12.185080253900436
82,11.705550983758311,12.184930167892515
83,11.705404700930952,12.18478008702635
84,11.705258423291053,12.184630011301657
85,11.705112150838316,12.18447994071813
86,11.70496588357246,12.184329875275488
87,11.704819621493192,12.184179814973433
88,11.704673364610409,12.1840297598849
89,11.70452711293531,12.183879709963616
90,11.704380866445915,12.183729665182012
91,11.704234625146603,12.183579625555282
92,11.704088389084975,12.18342959119022
93,11.70394215840965,12.183279561963944
94,11.703795932933918,12.183129537899285
95,11.703649712673021,12.182979518972829
96,11.703503497646134,12.182829505842237
97,11.703357289062625,12.182679497849177
98,11.703211085697507,12.182529495137906
99,11.703064887558078,12.182379497586934
100,11.702918694601276,12.182229505324788
101,11.702772506830112,12.18207952007786
102,11.702626324256462,12.181929539966722
103,11.702480146864533,12.181779564991082
104,11.702333974654033,12.18162959515065
105,11.702187807624673,12.181479630445132
106,11.70204164577631,12.181329670875263
107,11.701895489110221,12.18117971643972
108,11.701749337799606,12.181029767517993
109,11.701603192150726,12.180879823729997
110,11.701457051692815,12.180729885101588
111,11.701310916455178,12.18057995217523
112,11.70116478666213,12.18043002589299
113,11.701018662547861,12.180280105009556
114,11.700872544026009,12.180130189284379
115,11.700726430597285,12.17998027905915
116,11.700580322223768,12.17983037396532
117,11.700434219199213,12.179680474219216
118,11.700288121613902,12.179530579603924
119,11.700142029205512,12.179380690119144
120,11.699995941973746,12.179230805764584
121,11.69984985991832,12.179080926539955
122,11.699703783038936,12.178931052444964
123,11.699557711335306,12.178781183479316
124,11.699411645069992,12.178631319929746
125,11.69926558426959,12.178481461513321
126,11.699119528644035,12.178331608225337
127,11.698973478193036,12.178181760065497
128,11.698827432916302,12.178031917033515
129,11.698681392907753,12.17788207924535
130,11.69853535820526,12.177732246584448
131,11.698389328595654,12.177582418825077
132,11.69824330382905,12.177432596439747
133,11.698097284622124,12.177282779180798
134,11.697951270587698,12.177132967047937
135,11.697805261764856,12.176983160087937
136,11.697659258166853,12.176833358252239
137,11.697513259740475,12.176683561360262
138,11.697367266502127,12.176533769623681
139,11.697221278470096,12.176383983459441
140,11.697075295608814,12.176234202433731
141,11.696929318229152,12.176084426971407
142,11.696783346603539,12.175934656632764
143,11.696637380153673,12.175784891455821
144,11.69649141894358,12.175635131401958
145,11.696345462902702,12.175485376470881
146,11.696199512030743,12.175335626662296
147,11.696053566327409,12.175185881975908
148,11.695907625792413,12.175036142411429
149,11.695761690425464,12.174886407968563
150,11.695615760226268,12.174736678647017
151,11.695469835194535,12.174586954446504
152,11.695323915440914,12.17443723587377
153,11.695178001738881,12.174287522421444
154,11.6950320932034,12.174137814089235
155,11.69488618983417,12.173988110876849
156,11.694740291630902,12.173838412783988
157,11.694594398796946,12.173688720151132
158,11.694448511578285,12.173539032637136
159,11.694302629814539,12.173389350523632
160,11.694156753511502,12.173239673528368
161,11.694010882376121,12.173090001794126
162,11.69386501676745,12.17294033607702
163,11.693719158022294,12.172790675483387
164,11.693573304449908,12.17264102000671
165,11.693427456040489,12.172491369746929
166,11.693281612793756,12.172341724767817
167,11.69313577476677,12.172192085007515
168,11.692989942045378,12.172042450362962
169,11.692844114485776,12.17189282083386
170,11.692698292087675,12.171743196554901
171,11.692552474850787,12.171593577433475
172,11.6924066626941,12.171443963332095
173,11.69226085653222,12.171294355438134
174,11.692115056825152,12.171144752741252
175,11.691969262441473,12.170995155207043
176,11.691823473270576,12.170845562786122
177,11.691677689258979,12.170695975478196
178,11.691531910406392,12.170546393282972
179,11.691386136712513,12.170396816413165
180,11.691240368177066,12.17024724527015
181,11.691094604799751,12.170097679238905
182,11.690948846580284,12.169948118319143
183,11.690803093518367,12.169798562510566
184,11.690657345613708,12.169649011812885
185,11.690511602866025,12.169499466225805
186,11.690365865275014,12.169349925749032
187,11.690220133317846,12.169200391283525
188,11.690074407821001,12.169050861878878
189,11.689928687398497,12.168901337572223
190,11.68978297211722,12.168751818374577
191,11.6896372619915,12.168602304434051
192,11.689491557022071,12.16845279573297
193,11.689345857135459,12.16830329194832
194,11.689200162093176,12.168153793363794
195,11.68905447240427,12.168004300636216
196,11.688908789781312,12.167854813624691
197,11.688763113032275,12.167705331719956
198,11.688617441439408,12.167555854926897
199,11.688471775036032,12.1674063833598
200,11.688326114001232,12.167256916898578
201,11.6881804581182,12.167107456515403
202,11.688034807171151,12.166958001600891
203,11.687889161158784,12.166808551791338
204,11.6877435204257,12.166659107349526
205,11.687597885179319,12.16650966801208
206,11.687452255072971,12.166360233707698
207,11.687306629998298,12.166210804507088
208,11.687161010073362,12.166061380409962
209,11.687015395344954,12.165911961500687
210,11.686869786101854,12.165762548209173
211,11.686724182958805,12.165613140166606
212,11.686578585189562,12.16546373705971
213,11.686432992630847,12.165314339084087
214,11.68628740530398,12.165164945894388
215,11.686141823207404,12.16501555840609
216,11.685996246448402,12.164866176018737
217,11.68585067483622,12.164716798732043
218,11.685705108370565,12.164567426545704
219,11.685559547051145,12.164418059459434
220,11.68541399088093,12.164268697487733
221,11.685268439883755,12.164119340616896
222,11.685122894128476,12.163969989046242
223,11.684977353817057,12.163820642574445
224,11.684831818650357,12.163671301201555
225,11.684686288628084,12.163521964926993
226,11.684540763749935,12.163372633750406
227,11.684395244015636,12.163223307671505
228,11.684249729424888,12.163073986689996
229,11.6841042199774,12.162924670948467
230,11.683958715672878,12.162775360551898
231,11.683813216906442,12.162626055802662
232,11.683667723936853,12.162476756038533
233,11.683522235940806,12.162327461370275
234,11.68337675307672,12.162178171782548
235,11.683231275335073,12.162028887314793
236,11.683085802862118,12.161879608178696
237,11.682940335662893,12.161730334137232
238,11.682794873604118,12.161581065190106
239,11.682649416685507,12.161431801337029
240,11.682503964906765,12.161282542577707
241,11.682358518267602,12.161133288911847
242,11.682213076766592,12.160984040338134
243,11.682067640402316,12.160834796857348
244,11.68192220917672,12.160685558469131
245,11.681776783066027,12.160536325132277
246,11.681631362044488,12.16038709688741
247,11.68148594616076,12.160237873734232
248,11.681340535414547,12.160088655672448
249,11.681195129797086,12.159939442677523
250,11.681049729333067,12.159790235126277
251,11.680904334704879,12.159641032769857
252,11.680758945377114,12.159491835946906
253,11.680613561185302,12.159342644587506
254,11.680468182129152,12.159193458266104
255,11.680322808208368,12.159044276971363
256,11.680177439630164,12.158895101288756
257,11.680032076963293,12.158745931507838
258,11.679886720947751,12.1585967672901
259,11.679741370919945,12.158447608160145
260,11.67959602608964,12.15829845474303
261,11.679450687553853,12.158149306413057
262,11.679305354361144,12.158000163472298
263,11.679160026753017,12.157851026176145
264,11.679014704478341,12.157701894703061
265,11.678869387390552,12.157552768430023
266,11.67872407558974,12.157403647244573
267,11.6785787689203,12.15725453114736
268,11.678433467387126,12.157105420511366
269,11.678288171166313,12.156956315534437
270,11.678142880075992,12.156807215640164
271,11.677997594154585,12.156658120874829
272,11.67785231378275,12.156509031622505
273,11.677707039342454,12.156359947453359
274,11.67756177003129,12.156210868367092
275,11.677416505848964,12.156061794363419
276,11.677271246795188,12.155912725442043
277,11.67712599286967,12.155763661602668
278,11.676980744072115,12.155614602845006
279,11.67683550040224,12.155465549168765
280,11.676690261859713,12.155316500573193
281,11.676545028443511,12.155167457058457
282,11.676399800196393,12.155018418716905
283,11.676254577219355,12.15486938550675
284,11.676109359558758,12.154720357522123
285,11.675964147220947,12.154571334825057
286,11.675818940008725,12.154422317280154
287,11.675673737921802,12.154273304814245
288,11.675528541174943,12.15412429778395
289,11.675383349964997,12.153975295832053
290,11.675238163908926,12.15382629930119
291,11.675092983628012,12.15367730784807
292,11.674947808480654,12.153528321549938
293,11.674802638578099,12.153379340328971
294,11.674657473798671,12.153230364184868
295,11.674512314155212,12.15308139369325
296,11.674367160751007,12.152932428277875
297,11.674222012469006,12.152783467938447
298,11.67407686940838,12.152634512799674
299,11.673931731619515,12.15248556273622
300,11.673786598951894,12.15233661774779
301,11.673641471422238,12.152187678866783
302,11.673496349052487,12.152038745863203
303,11.673351231803093,12.151889817933693
304,11.673206119723144,12.151740895234035
305,11.673061013020819,12.151591977607842
306,11.672915911437943,12.151443065054822
307,11.672770814974227,12.15129415757468
308,11.672625723847432,12.151145255460715
309,11.672480638746537,12.150996359398652
310,11.672335560435679,12.15084746919559
311,11.672190488549594,12.150698584070463
312,11.672045421789715,12.150549704229974
313,11.671900360146806,12.150400829563145
314,11.671755303909547,12.150251960438975
315,11.671610253441536,12.15010309638499
316,11.671465208089513,12.149954237400902
317,11.671320168223803,12.149805384074753
318,11.671175134296861,12.149656535817828
319,11.671030105774475,12.149507693173893
320,11.670885083175962,12.149358856010343
321,11.67074006673771,12.14921002418141
322,11.670595055725201,12.149061197420352
323,11.670450049826217,12.148912375726884
324,11.670305049040483,12.14876355910071
325,11.670160053367692,12.148614747541535
326,11.670015062807565,12.148465941049068
327,11.669870077359798,12.148317139623014
328,11.669725097027074,12.148168343275806
329,11.669580121829622,12.14801955199442
330,11.669435151743658,12.14787076577856
331,11.66929018676888,12.147721984627943
332,11.669145226905007,12.147573208542264
333,11.669000272151747,12.147424437521234
334,11.668855322508799,12.147275671564564
335,11.668710378139904,12.147126910849947
336,11.668565439067919,12.146978155199115
337,11.668420505105404,12.146829404611752
338,11.668275576252027,12.146680659087568
339,11.668130652504521,12.146531918584076
340,11.66798573379241,12.146383183143172
341,11.667840820195385,12.1462344529221
342,11.667695911854969,12.146085728150284
343,11.667551008622182,12.14593700844013
344,11.667406110496728,12.145788293791341
345,11.667261217478318,12.145639584203627
346,11.667116329566655,12.145490879677206
347,11.666971446659065,12.14534218004828
348,11.66682656863144,12.14519348547956
349,11.6666816957097,12.145044795971828
350,11.66653682789356,12.144896111539612
351,11.666391965182733,12.144747432166723
352,11.666247107576917,12.144598758378155
353,11.66610225507583,12.144450089744383
354,11.665957407783882,12.144301426455627
355,11.665812566085076,12.14415276822487
356,11.665667729450352,12.14400411499572
357,11.6655228978579,12.143855466823988
358,11.665378071368643,12.143706823709374
359,11.665233249982295,12.143558185651592
360,11.665088433698559,12.143409552650343
361,11.664943622517143,12.14326092470533
362,11.664798816466593,12.143112302017602
363,11.664654015714897,12.142963684405016
364,11.66450922014474,12.14281507199164
365,11.664364429877311,12.142666464633248
366,11.664219644711817,12.142517862484741
367,11.664074864649862,12.142369266262154
368,11.663930089688105,12.14222067509358
369,11.663785319826237,12.142072088978724
370,11.663640555063987,12.141923507917292
371,11.663495795401053,12.14177493328178
372,11.663351040888918,12.141626364458117
373,11.663206291775943,12.14147780081374
374,11.663061547945524,12.14132924229614
375,11.662916809402855,12.141180688979421
376,11.66277207614611,12.141032140744578
377,11.662627348032512,12.140883597560954
378,11.662482625016102,12.140735059428259
379,11.662337907096592,12.140586526771962
380,11.662193194273694,12.140437999333695
381,11.66204848654711,12.140289477035717
382,11.661903784099191,12.140140960531959
383,11.661759087117964,12.1399924490775
384,11.661614395232137,12.139843943507389
385,11.661469709297101,12.139695445260347
386,11.661325029361644,12.139546952653781
387,11.661180355561648,12.139398465055125
388,11.661035686824988,12.139249982504115
389,11.660891023182108,12.13910150500045
390,11.66074636464729,12.138953032847944
391,11.660601711824583,12.13880456578342
392,11.660457064411347,12.138656104351886
393,11.660312423442445,12.138507648683923
394,11.660167788570178,12.138359198061623
395,11.660023158789578,12.138210752484696
396,11.659878534100349,12.138062311952845
397,11.659733914502207,12.13791387646578
398,11.659589300033298,12.137765446201186
399,11.659444690848577,12.137617021806909
400,11.659300086781695,12.13746860245637
401,11.659155487804574,12.137320188149273
402,11.659010894031264,12.137171779179452
403,11.658866305761512,12.1370233751751
404,11.658721722494422,12.136874976213278
405,11.658577144316682,12.136726582295298
406,11.658432571229241,12.136578193419258
407,11.65828800322975,12.136429809584861
408,11.65814344031792,12.13628143075747
409,11.657998882494454,12.136133056931136
410,11.65785432976179,12.135984688145466
411,11.65770978211591,12.135836324400174
412,11.657565239556524,12.13568796569496
413,11.657420702083332,12.135539612029532
414,11.657276169696049,12.135391263403594
415,11.657131642394383,12.135242919816859
416,11.65698712017804,12.135094581269028
417,11.656842603193102,12.134946248391135
418,11.656698092406616,12.134797920551476
419,11.65655358670443,12.134649597749746
420,11.656409086086244,12.134501279985663
421,11.656264590514377,12.134352967182705
422,11.656120099927627,12.134204659416799
423,11.655975614424547,12.134056356688106
424,11.65583113400515,12.133908059017944
425,11.655686658715062,12.133759766811925
426,11.65554218905864,12.13361147964175
427,11.655397724484171,12.133463197507123
428,11.655253264991368,12.133314920407754
