epoch,train_error,validate_error
1,1.6748341936070978,1.133469018118884
2,0.928824485666817,0.7959431348910279
3,0.7292753425281873,0.6830367680762112
4,0.6560586276917358,0.6378035472744482
5,0.6191541180418113,0.6052823295184736
6,0.5956822568891438,0.5884279261905813
7,0.579090708764627,0.5698924830501493
8,0.5672633405943934,0.5596631416374851
9,0.5570128654398464,0.5568201563629929
10,0.5485747987533129,0.5441016996594533
11,0.5415028179588718,0.546400447191825
12,0.5349548076936566,0.530018824104235
13,0.529382995107335,0.5287750587354085
14,0.5246248515423244,0.5189168614450349
15,0.5204355218552372,0.534216844337001
16,0.5164227617558799,0.5169759341397528
17,0.5122271674754822,0.5072524108232209
18,0.5089211637927391,0.5124925075502365
19,0.5058516711125294,0.5050581606765003
20,0.5028182978996174,0.4987821030955257
21,0.5000239339856889,0.4953268628679968
22,0.4974471064135851,0.4961827653000196
23,0.49502934412249605,0.4924522351785599
24,0.4931166496935831,0.48945590615372675
25,0.4911627968715438,0.4872406548697511
26,0.4890454545955873,0.4856781747389681
27,0.48706602979070784,0.4850755726496024
28,0.48567346954719015,0.4820868450392225
29,0.4842095990864317,0.4864675391058501
30,0.4832736864772437,0.4905245481783696
31,0.48099083079044064,0.47895056424187266
32,0.479402126187638,0.47581382948900547
33,0.4783973175312594,0.48699182633876154
34,0.4772296059831079,0.478866109418464
35,0.4757336267271237,0.4756483362008438
36,0.47455848626311287,0.4803592314993267
37,0.47367299216491787,0.4699650849275284
38,0.47229218899761255,0.472164863132416
39,0.4712561167883698,0.4777697346311527
40,0.4703594549106191,0.46674014798192326
41,0.4693216666201777,0.47163621182887056
42,0.4682570955397928,0.4659491546076836
43,0.46741477700043843,0.46919055952600547
44,0.4666251878991438,0.46986375619690485
45,0.4659066580558969,0.47438363169611825
46,0.46528923535986366,0.4783812635758138
47,0.4641346614593874,0.4610806962543675
48,0.4633627221811323,0.45945871834797475
49,0.46251746660808124,0.4622592770562223
50,0.46193599988335926,0.4690493040179948
51,0.461176286275661,0.4573130685219624
52,0.4605046253207915,0.4569882157402188
53,0.46031112823741904,0.4573211086986518
54,0.4593861783683905,0.4566106589283597
55,0.45892112399251034,0.4570618479530552
56,0.45800660748737615,0.4550958771207833
57,0.4572976299039643,0.45398159607115607
58,0.4567733307298552,0.45283505280464326
59,0.45618455506100875,0.45347123946946616
60,0.4558844963354042,0.45384639972185925
61,0.45511481019883737,0.45263650584635784
62,0.4548823170641573,0.4539247509345352
63,0.454608750117573,0.4499661923239537
64,0.4536530085239801,0.45298145984275534
65,0.453088054460305,0.45083613180466064
66,0.4528769311989598,0.4485830801320067
67,0.4524206906876246,0.4558874380798552
68,0.4522818221338879,0.4764592322782307
69,0.45226899565254525,0.45196194300667425
70,0.4515000852962941,0.45486706072510796
71,0.45095036137120487,0.45317864674969366
72,0.4508159502484827,0.4459651589986501
73,0.4499216407501825,0.4580535354452412
74,0.4497512390410479,0.44456079127335996
75,0.44931645270280945,0.4453201917023009
76,0.44900628262155223,0.44351181008520124
77,0.44811980900012,0.4450826285588493
78,0.448118635005647,0.4435447129101607
79,0.44764773283048215,0.4423465645831759
80,0.4470088117689728,0.4417058253461798
81,0.44670199500515395,0.44242611432889356
82,0.44624369643424827,0.44301680067968885
83,0.4463380528338373,0.44863521989213506
84,0.4464907595448555,0.4513538363289056
85,0.44600618840432105,0.4482507647473005
86,0.4451493809544688,0.4497802867458792
87,0.44500602710688747,0.45274579083094324
88,0.444599667451422,0.4401720979600901
89,0.444037017790892,0.44763964120224015
90,0.4438477990923614,0.43777806848475476
91,0.4434689229029052,0.4462439719295333
92,0.4431474150347978,0.43914523309417675
93,0.4429109323066901,0.44161704297652105
94,0.442538221921455,0.4429688641778608
95,0.44240157707370353,0.44455502276198045
96,0.44203865268753406,0.4370060180961479
97,0.4417420466409404,0.4403224955495621
98,0.4413872758216034,0.434899553760845
99,0.4410089013806127,0.4346788619470754
100,0.44072445482848555,0.43848816341006863
101,0.4408201104222553,0.44305768155484615
102,0.4411258639201096,0.43718620517729767
103,0.4400949944299128,0.4346563477540566
104,0.4399467838092297,0.4374606427686962
105,0.4397571969729299,0.4378960803410996
106,0.43903179953025107,0.4333612458975034
107,0.43902482839515733,0.4570720055621558
108,0.43929996745913924,0.4426535469651516
109,0.4385531021848603,0.43960646671724996
110,0.4385615833604374,0.46155124158834065
111,0.43887467192386803,0.43084653430127473
112,0.43771580601803,0.4377919207324109
113,0.4375419146889141,0.43240234853821136
114,0.43745263729537803,0.4307710945961061
115,0.4370767325355809,0.43395122084802323
116,0.4368599575144137,0.4375429583748834
117,0.4365427253726396,0.43310392374984913
118,0.4364348879341328,0.4401978065373632
119,0.4362555230080914,0.4327844557747398
120,0.43583989769776743,0.4315792185496229
121,0.43589757532861456,0.42856193195396314
122,0.43560397086533953,0.43994573882961857
123,0.43566002807535986,0.4276702159665957
124,0.43491258376884023,0.4272356392801717
125,0.4350950326315148,0.4290071181081847
126,0.43492560884235776,0.4269286046544348
127,0.4343935155246009,0.4304522858349171
128,0.4343208684161742,0.42745070160067733
129,0.4341488654576031,0.4278000412916415
130,0.4338494128846102,0.4263790038909959
131,0.4336865298938445,0.4265624453725189
132,0.43354428208300955,0.42518536986842465
133,0.43327096142697896,0.4252288069330923
134,0.4336821228297424,0.4443900649103537
135,0.43375351743131557,0.4301590708165113
136,0.4327248613812734,0.4281704938830654
137,0.4325302415073331,0.43167465507013814
138,0.43238253521901704,0.4265036610965849
139,0.4320312741278006,0.4261003183925233
140,0.4320633878720447,0.4360666100628993
141,0.43200698558063616,0.4233177381906729
142,0.4316290044084611,0.4267433237732349
143,0.4315849120444511,0.4233131014005023
144,0.4313128420186869,0.4231502976364431
145,0.43109759136661807,0.4236724342621305
146,0.4307958537044475,0.42589265104397406
147,0.4308925465952274,0.44069685524843144
148,0.43108377608112824,0.42328506073213945
149,0.4304103967654966,0.4238154057272818
150,0.4304944570607681,0.4556434714325159
151,0.431269826123301,0.4213271900832734
152,0.42992511702922287,0.42948473949793636
153,0.42992231496062844,0.4328965283727523
154,0.42976213230886445,0.424793282187142
155,0.42943812905572254,0.42550869523836804
156,0.42919516302509275,0.4200884939632893
157,0.42929308475015315,0.4390276872995132
158,0.4293018705120717,0.4228263984685887
159,0.4290226488951383,0.4512990270437183
160,0.42973968452041994,0.419464793308604
161,0.4285581546472285,0.4309675227873631
162,0.42832820706218555,0.4200232323089809
163,0.4283461918115647,0.42018099857730556
164,0.4280057087125444,0.419997069564305
165,0.42786324399372927,0.4270085044415742
166,0.42791838032068064,0.4196944798422297
167,0.4275601288460882,0.4187493274954845
168,0.4274898838361168,0.4187225398039894
169,0.42743582857445384,0.4245478589461811
170,0.42774747511615974,0.417769723066728
171,0.4270613729115143,0.41935782436426133
172,0.42714759346498926,0.4464039263245788
173,0.4273725552293834,0.4200623921297842
174,0.42662132474094183,0.4200103422366082
175,0.4265294784177027,0.4177384023767572
176,0.4262398293034169,0.41766876839853795
177,0.4261896121125242,0.4228919228797066
178,0.4262568267036778,0.430489262433552
179,0.4261284408287245,0.41843887394922713
180,0.42566603647789675,0.4167142521978239
181,0.4257404567251338,0.42729807110784807
182,0.4262872016433324,0.43423686207909995
183,0.426157809516549,0.4163763797146045
184,0.42558215147924094,0.4158781327653719
